"time","toolid","moduleid","type","event","action","caller","recipeid","recipestepno","acttime","lotid","carrierid","slotno","waferid","message","uuid"
2024-01-04 15:59:45.190,tesla_sensor,model_3,D,CONDV1,COMPLETE,SPT PROCESS,F2_EUNO-24,0,0,Transmission,CHAdeMo,23,"23","00.0Sec","51b1ff52-bf90-4fde-835a-273de17c5a35"
2024-01-04 15:59:45.200,tesla_sensor,model_3,D,MAINV,CLOSE,SPT PROCESS,F2_EUNO-24,0,0,Transmission,CHAdeMo,23,"23","","232207b2-0bbc-465b-8dfa-af796d17c2fb"
2024-01-04 15:59:47.060,tesla_sensor,model_3,D,MAINV,COMPLETE,SPT PROCESS,F2_EUNO-24,0,1800,Transmission,CHAdeMo,23,"23","01.8Sec",c4e7aa53-eae1-435c-9d65-3988d0267cce
2024-01-04 16:00:47.850,tesla_sensor,model_3,D,ASST ROUGHV,OPEN,ASST GAS OUT,F2_EUNO-24,0,0,Transmission,CHAdeMo,23,"23","",feb713fd-ed8b-42be-bb83-92b1ac4fe8e0
2024-01-04 16:00:47.850,tesla_sensor,model_3,D,ASST ROUGHV,COMPLETE,ASST GAS OUT,F2_EUNO-24,0,0,Transmission,CHAdeMo,23,"23","00.0Sec",b9175f52-b4b4-42d3-a800-7e89848af6bc
2024-01-04 16:00:55.030,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,Transmission,"",0,"","","75708231-bb97-408f-9719-e506529d45ba"
2024-01-04 16:01:15.470,tesla_sensor,model_3,D,LIFTER,COMPLETE,UNLOAD,"",0,2800,"","",0,"","02.8Sec","03aad725-69f5-4285-b541-324c697bc614"
2024-01-04 16:01:15.490,tesla_sensor,model_3,S,PUMP START,STEP START,"","",0,0,"","",0,"","",c92db944-1ffc-4a17-9867-5bb168e20033
2024-01-04 16:01:15.490,tesla_sensor,model_3,S,END PRCS,STEP START,"","",0,0,"","",0,"","","395815a4-9ef6-4dbe-ad3f-018f41a8ecfb"
2024-01-04 16:01:15.510,tesla_sensor,model_3,D,CHAMB HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","442b9920-18f6-45df-bc0a-c42e1ec4bd32"
2024-01-04 16:01:15.510,tesla_sensor,model_3,D,PUMP HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",d041b907-03d0-458e-bec3-2860b853238a
2024-01-04 16:01:15.510,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","40ae8897-63f6-47d5-9b26-18a1fe06fd63"
2024-01-04 16:01:15.510,tesla_sensor,model_3,D,STAGE WTRV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","2e570920-51bc-491f-9003-31047ad3c0f6"
2024-01-04 16:01:15.510,tesla_sensor,model_3,D,AIR PRESS INV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",dd094ae6-3692-4051-8316-625ad90567a4
2024-01-04 16:01:06.130,tesla_sensor,model_3,S,windows install,STEP END,"","",0,0,Transmission,CHAdeMo,23,"23","",cab1b063-0158-4cb0-b5ae-5f4b0c079ec9
2024-01-04 16:01:15.510,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","811c0eea-250e-444b-b5e2-3bd1578bbfa7"
2024-01-04 16:01:16.160,tesla_sensor,model_3,S,PUMP ROUGH,STEP END,"","",0,0,"","",0,"","",a8623233-0c48-473a-93ae-0c6d8e8bbed1
2024-01-04 16:01:16.180,tesla_sensor,model_3,D,TRAP,AUTO EXIT,PUMP START,"",0,0,"","",0,"","","76c65a78-a77d-4d28-8c43-5a4551549490"
2024-01-04 16:01:16.190,tesla_sensor,model_3,S,PUMP START,STEP END,"","",0,0,"","",0,"","","652702bb-c0c5-42b7-9c8e-4a62f40e1d69"
2024-01-04 16:01:16.200,tesla_sensor,model_3,S,ROUGH,STEP START,"","",0,0,"","",0,"","",a98eec3b-4e3d-478c-aae1-da2c5c58f92f
2024-01-04 16:01:16.200,tesla_sensor,model_3,S,END PRCS,STEP START,"","",0,0,"","",0,"","","79acfd37-4fe0-4474-8b4a-5327f8b03eb2"
2024-01-04 16:01:16.210,tesla_sensor,model_3,D,CHAMB HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","773d27ab-8168-49b4-9c4e-8b42f0e31716"
2024-01-04 16:01:16.210,tesla_sensor,model_3,D,PUMP HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","6cfb33e8-678d-4947-be80-90b8372ffcff"
2024-01-04 16:01:31.300,tesla_sensor,model_3,D,DGV,AUTO EXIT,PUMP DOWN,"",0,0,Transmission,"",0,"","",ac6a2457-0ccf-42b7-9c4d-6920caa8954f
2024-01-04 16:01:31.300,tesla_sensor,model_3,D,IG FIL,ON,PUMP DOWN,"",0,0,"","",0,"","",c2aaa748-b82e-4b84-a0c7-14a75d943049
2024-01-04 16:01:33.830,tesla_sensor,model_3,D,IG FIL,COMPLETE,PUMP DOWN,"",0,2500,"","",0,"","02.5Sec",c737fda5-6727-4b32-9bb4-283edf5ddb46
2024-01-04 16:01:35.600,tesla_sensor,model_3,S,PUMP DOWN,STEP END,"","",0,0,"","",0,"","",ea14f32b-7dfc-434b-b731-c074ce5b1f57
2024-01-04 16:01:35.600,tesla_sensor,model_3,S,ASST MFM GAS OUT,STEP START,"","",0,0,"","",0,"","",feecc897-28eb-4402-9567-e9624939ba6b
2024-01-04 16:01:35.600,tesla_sensor,model_3,D,ASST INLETV,CLOSE,ASST MFM GAS OUT,"",0,0,"","",0,"","","94145a81-73ef-4d7e-9e7a-3ab133816742"
2024-01-04 16:01:35.600,tesla_sensor,model_3,D,ASST INLETV,COMPLETE,ASST MFM GAS OUT,"",0,0,"","",0,"","00.0Sec","15ae6e32-931c-4a3b-bda2-1097f04572ba"
2024-01-04 16:01:35.600,tesla_sensor,model_3,D,ASST CTRLV,AUTO EXIT,ASST MFM GAS OUT,"",0,0,"","",0,"","","81916b07-a9a2-47e9-8f19-9e7e264fd39b"
2024-01-04 16:01:35.610,tesla_sensor,model_3,D,ASST TMP PUMPV,AUTO EXIT,ASST MFM GAS OUT,"",0,0,"","",0,"","","5852ac05-6b34-47c4-aa7f-117a520b6543"
2024-01-04 16:01:35.620,tesla_sensor,model_3,D,ASST LINE PUMP,AUTO EXIT,ASST MFM GAS OUT,"",0,0,"","",0,"","","9ea6de60-4dcb-408d-a7c0-3800286273b8"
2024-01-04 16:01:35.620,tesla_sensor,model_3,D,ASST CTRLV,OPEN,ASST MFM GAS OUT,"",0,0,"","",0,"","","98835a2b-dedd-4968-8254-652e1f3defcd"
2024-01-04 16:01:35.620,tesla_sensor,model_3,D,ASST CTRLV,COMPLETE,ASST MFM GAS OUT,"",0,0,"","",0,"","00.0Sec","4b6841a6-1941-402c-b05e-37c8e4361560"
2024-01-04 16:02:35.630,tesla_sensor,model_3,D,ASST CTRLV,CLOSE,ASST MFM GAS OUT,"",0,0,"","",0,"","",cece8416-4cff-4780-9ff5-b580884ace32
2024-01-04 16:02:35.630,tesla_sensor,model_3,D,ASST CTRLV,COMPLETE,ASST MFM GAS OUT,"",0,0,"","",0,"","00.0Sec","61bf8a6c-028a-4c8a-8dd4-c5b465eac082"
2024-01-04 16:02:35.650,tesla_sensor,model_3,D,LIFTER,AUTO EXIT,ASST MFM GAS OUT,"",0,0,"","",0,"","","4b447b7a-bdd9-43cf-823c-66aef4ce026d"
2024-01-04 16:02:35.680,tesla_sensor,model_3,S,SHTR INIT,STEP START,"","",0,0,"","",0,"","","64c48a42-acb5-4740-8235-fd603449d10f"
2024-01-04 16:02:35.680,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,SHTR INIT,"",0,0,"","",0,"","",bb80135e-9907-4e98-a5a0-fcc836c32dd7
2024-01-04 16:02:35.680,tesla_sensor,model_3,D,LIFTER,AUTO EXIT,SHTR INIT,"",0,0,"","",0,"","","1c292c8e-94ab-44ff-9353-d26874fe8597"
2024-01-04 16:02:35.690,tesla_sensor,model_3,D,SHTR HOME,ON,SHTR INIT,"",0,0,"","",0,"","","87c6e45e-7812-4b9a-a538-4f5c6ec6bbb7"
2024-01-04 16:03:36.090,tesla_sensor,model_3,D,SHTR HOME,COMPLETE,SHTR INIT,"",0,60400,"","",0,"","","2c663b1d-97aa-4f89-b938-c26413ae25ce"
2024-01-04 16:03:36.100,tesla_sensor,model_3,D,SHTR,AUTO EXIT,SHTR INIT,"",0,0,"","",0,"","","3d92cd5f-b4e7-4841-a919-d1fa4bcd1754"
2024-01-04 16:03:36.110,tesla_sensor,model_3,S,SHTR INIT,STEP END,"","",0,0,"","",0,"","","7c8a77d9-c310-4ec3-b34c-2e1c12aa79dd"
2024-01-04 16:03:36.120,tesla_sensor,model_3,S,SHTR SET,STEP START,"","",0,0,"","",0,"","",eca3dff4-a24a-40aa-bb75-0686b119d1c4
2024-01-04 16:03:36.120,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,SHTR SET,"",0,0,"","",0,"","","24fff010-841a-4d78-833a-04373bf77992"
2024-01-04 16:03:36.120,tesla_sensor,model_3,D,LIFTER,AUTO EXIT,SHTR SET,"",0,0,"","",0,"","","2373a188-b873-4976-99ed-755d88d6a934"
2024-01-04 16:03:36.130,tesla_sensor,model_3,D,SHTR,CLOSE,SHTR SET,"",0,0,"","",0,"","","49d68649-bdb0-46df-91ac-e94d9fca4f70"
2024-01-04 16:03:43.670,tesla_sensor,model_3,D,SHTR,COMPLETE,SHTR SET,"",0,7500,"","",0,"","07.5Sec",f671e01b-f23c-486a-85a8-9f77fd4ddc6e
2024-01-04 16:03:43.680,tesla_sensor,model_3,D,LIFTER HI,UP,SHTR SET,"",0,0,"","",0,"","",ad7293bc-522b-4352-8503-316cc7c4d8fc
2024-01-04 16:03:49.940,tesla_sensor,model_3,D,LIFTER HI,COMPLETE,SHTR SET,"",0,6200,"","",0,"","06.2Sec","607115e4-1174-4689-97c4-09159fe80f77"
2024-01-04 16:03:49.950,tesla_sensor,model_3,D,SHTR,OPEN,SHTR SET,"",0,0,"","",0,"","","100d5d13-2a38-49d4-950d-5890b1921ab0"
2024-01-04 16:10:26.550,tesla_sensor,model_3,D,CTHD WTR INV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","50af4547-3bf7-4e0c-8a15-27ec1f09b134"
2024-01-04 16:10:26.550,tesla_sensor,model_3,D,MAGNET,AUTO EXIT,MAG POS CONTROL,"",0,0,"","",0,"","","1e00d031-a1ba-47e3-8200-1a89b1c63f29"
2024-01-04 16:14:56.730,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",c95322c7-2864-41cc-b01f-336a4ea14d79
2024-01-04 16:14:56.730,tesla_sensor,model_3,D,CTHD WTR INV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",afa45d9e-c98f-41d8-9f92-ce70dba4e897
2024-01-04 16:15:07.010,tesla_sensor,model_3,D,MFC3 MVO,COMPLETE,SPT PROCESS,"",0,0,"","",0,"00","00.0Sec","309395ee-5cef-4c01-bd11-41e6464a5756"
2024-01-04 16:15:08.020,tesla_sensor,model_3,D,MFC3 MVC,ON,SPT PROCESS,"",0,0,"","",0,"00","","29df6bc1-8ab9-47a2-bd7a-c87a9d16bc69"
2024-01-04 16:15:08.020,tesla_sensor,model_3,D,MFC3 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"00","00.0Sec",c5676300-09fd-4c9f-81f1-582fb84f756f
2024-01-04 16:15:08.030,tesla_sensor,model_3,D,MFC1 IAC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",fba66a16-cf11-4342-98b7-5e4dfa3abb69
2024-01-04 16:15:08.040,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",fa336424-7101-401e-8432-699ff568f0cc
2024-01-04 16:15:08.040,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","4004a685-5d34-4505-b39a-c142f8d54000"
2024-01-04 16:15:09.040,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",4,0,"","",0,"00",STEP04,"2d4d7727-ecdf-4aec-9114-3de572aef60a"
2024-01-04 16:15:09.040,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",5,0,"","",0,"00",STEP05,"387b51e2-9050-4696-b975-f164c6f68939"
2024-01-04 16:16:18.290,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",bc47db37-2130-4a4d-817d-b18022a959d8
2024-01-04 16:16:48.290,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",9,0,"","",0,"00",STEP09,b22ee46c-d5f1-4e16-a54f-22035ec5e231
2024-01-04 16:16:48.290,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",10,0,"","",0,"00",STEP10,fa2f7ce6-dab3-49c1-afe1-5b117a43c3eb
2024-01-04 16:16:48.300,tesla_sensor,model_3,D,PRCS1 PS,OFF,SPT PROCESS,"",0,0,"","",0,"00","",ca0ea15e-0c66-42ff-8ad5-30f9ceae6fb9
2024-01-04 16:16:48.300,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",d82e407e-c7c4-4c4a-bf8c-190cbb088719
2024-01-04 16:16:48.330,tesla_sensor,model_3,D,PRCS1 PS,COMPLETE,SPT PROCESS,"",0,0,"","",0,"00","00.0Sec",c05efa4d-c5a2-4da3-a427-68ea61509f1d
2024-01-04 16:16:49.330,tesla_sensor,model_3,R,STEP,R-STEP END,SPT PROCESS,"",10,0,"","",0,"00",STEP10,e0193419-9a08-4f40-b848-d30206bc01e0
2024-01-04 16:16:49.330,tesla_sensor,model_3,R,STEP,R-STEP START,SPT PROCESS,"",11,0,"","",0,"00",STEP11,eca389d0-a7cb-4da5-a78d-5f85263a163a
2024-01-04 16:16:49.340,tesla_sensor,model_3,D,MFC1 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",bd641fe0-43f4-4342-a64d-3ba13d501136
2024-01-04 16:16:49.340,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","3e820e84-dd52-4471-bf38-548539e39329"
2024-01-04 16:16:49.340,tesla_sensor,model_3,D,MFC3 MVC,COMPLETE,SPT PROCESS,"",0,0,"","",0,"00","00.0Sec","4762cbdd-5d54-4869-976a-54dcd253261e"
2024-01-04 16:16:49.350,tesla_sensor,model_3,D,MFC1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",beb4a6cc-00b1-4112-99e6-0b0b7e097af5
2024-01-04 16:16:49.350,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","",fcd01ad8-e636-4402-ba55-893f3e330edb
2024-01-04 16:16:49.350,tesla_sensor,model_3,D,MFC2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","4596a55f-c91a-4246-bb74-d29f39434be2"
2024-01-04 16:16:49.350,tesla_sensor,model_3,D,GAS2 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,"","",0,"","","6942f8ed-9cc6-4d4e-aff6-3f300fb2aee9"
2024-01-04 16:16:49.350,tesla_sensor,model_3,D,MFC3 INLETV,CLOSE,SPT PROCESS,"",0,0,"","",0,"00","","04783a18-3e22-45b0-8b08-27082f11c072"
2024-01-04 16:17:34.410,tesla_sensor,model_3,S,PUMP START,STEP START,"","",0,0,"","",0,"","","371ad60e-8869-4650-a482-f4f1d044baf0"
2024-01-04 16:17:34.410,tesla_sensor,model_3,S,END PRCS,STEP START,"","",0,0,"","",0,"","",ba1c0d1b-7d2e-4988-9f8c-bdd1bf0f5b40
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,CHAMB HTR,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",ee12cb89-8075-4a4f-ab37-413ce02e4f89
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,SHIELD,UP,END PRCS,"",0,0,"","",0,"","","6b16a037-db7c-4b0c-9c02-6b3793940275"
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,STAGE WTRV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","5b964437-88cc-484d-ade5-2db010003095"
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,AIR PRESS INV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",b36f7624-f87f-41cb-9df3-f55e6c47ade6
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","00273847-dae8-4fc4-91c5-cf17d16e42fc"
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","41b1a597-1ebd-4e32-93ee-828fb6e53f1d"
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,PRCS TRIGGER,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","52f8f50f-784c-4730-a4b0-f542c1e620c2"
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,MFC1 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",fb40df08-5c83-4a55-b737-9f6ecc81592f
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",c9e2937f-2ea6-472d-b421-e006c4c0ba73
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,MFC3 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",a88595e8-e1a4-45a4-bdba-23c3fced1e03
2024-01-04 16:17:34.420,tesla_sensor,model_3,D,RF1 PLASMA,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","8557062a-3c0f-4064-a09d-9a872efc1afa"
2024-01-04 16:17:38.500,tesla_sensor,model_3,D,SHIELD,COMPLETE,END PRCS,"",0,4000,"","",0,"","04.0Sec",c4468591-2d6f-4d9a-99ae-dbc7f4852926
2024-01-04 16:17:38.500,tesla_sensor,model_3,D,IG DEGAS,OFF,END PRCS,"",0,0,"","",0,"","","0f2d5a00-dc60-4fcc-b0ff-60574111ae4e"
2024-01-04 16:17:38.500,tesla_sensor,model_3,D,IG DEGAS,COMPLETE,END PRCS,"",0,0,"","",0,"","00.0Sec",af739b3b-d15f-403e-921a-abbf7a40071d
2024-01-04 16:17:38.500,tesla_sensor,model_3,D,MAGNET,OFF,END PRCS,"",0,0,"","",0,"","","88256829-4398-4c9e-adac-056ab3565dec"
2024-01-04 16:17:39.010,tesla_sensor,model_3,D,MAGNET,COMPLETE,END PRCS,"",0,500,"","",0,"","00.5Sec","99b52bd0-0c9f-4402-864d-0ebc2e7cc7c0"
2024-01-04 16:17:39.020,tesla_sensor,model_3,D,ROUGHV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","5694ab34-7896-444c-8851-f2523456e40e"
2024-01-04 16:17:39.020,tesla_sensor,model_3,D,VENTV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",b7954a52-b7c1-453b-9c2e-bdedd4d33333
2024-01-04 16:17:39.020,tesla_sensor,model_3,D,CHAMB WTR INLETV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",edd6a089-d9e1-4386-8b89-2d1ac06e3208
2024-01-04 16:17:39.020,tesla_sensor,model_3,D,WTR DRAIN OUTV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","464e4e76-fa41-4f5f-91c4-00aab55affc6"
2024-01-04 16:17:39.030,tesla_sensor,model_3,D,MFC1 INLETV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","4e6a0c9b-64c2-4af7-9a3a-5fb82b8b002a"
2024-01-04 16:17:39.030,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","15a7b618-be6d-4d33-9545-6a4d2cb619ea"
2024-01-04 16:17:39.030,tesla_sensor,model_3,D,MFC2 INLETV,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",c4220e1a-0ff0-4a2e-b8c0-85b195936f67
2024-01-04 16:17:39.180,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","2569094c-a6da-4eef-9d5e-9b3bd8043059"
2024-01-04 16:17:39.180,tesla_sensor,model_3,D,MFC3 MVC,AUTO EXIT,END PRCS,"",0,0,"","",0,"","",f4a06984-1684-4b81-8d5b-bf75d7af7bd9
2024-01-04 16:17:39.180,tesla_sensor,model_3,D,RF1 PLASMA,AUTO EXIT,END PRCS,"",0,0,"","",0,"","","75d6a4d5-bc2c-4800-8744-7a0be8269b88"
2024-01-04 16:17:39.190,tesla_sensor,model_3,D,IG DEGAS,OFF,END PRCS,"",0,0,"","",0,"","",c63f1ed3-a0e0-4f07-a630-cf9767e2da7f
2024-01-04 16:17:39.190,tesla_sensor,model_3,D,IG DEGAS,COMPLETE,END PRCS,"",0,0,"","",0,"","00.0Sec",d24c2eba-d3a2-4b0d-bf59-54f44f9268b2
2024-01-04 16:17:43.300,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SETUP,"",0,0,"","",0,"","",a86e174f-41d2-4694-b4de-1e8280740656
2024-01-04 16:17:43.300,tesla_sensor,model_3,D,MFC3 MVC,AUTO EXIT,SETUP,"",0,0,"","",0,"","","863c7e04-1575-410a-9452-fa5b14dc9afe"
2024-01-04 16:17:43.300,tesla_sensor,model_3,D,TM HOME,ON,SETUP,"",0,0,"","",0,"","",d5282aaf-076b-4ef0-9ef3-adbe677fa1ec
2024-01-04 16:18:05.320,tesla_sensor,model_3,D,ASST TMP PUMPV,CLOSE,ASST INIT,"",0,0,"","",0,"","",c73d6cc0-d666-409b-ac2d-6b1dc3513fe0
2024-01-04 16:18:05.320,tesla_sensor,model_3,D,ASST TMP PUMPV,COMPLETE,ASST INIT,"",0,0,"","",0,"","00.0Sec",a42670be-e150-4c32-8920-89215ea304cc
2024-01-04 16:22:10.230,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","7d53ddeb-d017-4691-ae4a-7796719a3460"
2024-01-04 16:22:10.200,tesla_sensor,model_3,D,LIFTER,COMPLETE,LOAD,F2_EUNO-17,0,2800,Air Filter,CHAdeMo,1,"01","02.8Sec","6c2b8bae-3d61-4b02-ae44-41959cbc0fe1"
2024-01-04 16:22:10.200,tesla_sensor,model_3,D,ASST LINE PUMP,CLOSE,PROCESS,F2_EUNO-17,0,0,Air Filter,CHAdeMo,1,"01","","2df77aba-d308-496b-9902-ba4ddf16aeec"
2024-01-04 16:22:10.200,tesla_sensor,model_3,D,ASST LINE PUMP,COMPLETE,PROCESS,F2_EUNO-17,0,0,Air Filter,CHAdeMo,1,"01","00.0Sec","1e00a140-5eac-4175-86e1-b793b5348aa6"
2024-01-04 16:22:53.680,tesla_sensor,model_3,D,ASST ROUGHV,OPEN,ASST GAS OUT,F2_EUNO-17,0,0,Air Filter,CHAdeMo,1,"01","",fae51055-0c74-4e00-9e14-74bd21dafce5
2024-01-04 16:22:53.680,tesla_sensor,model_3,D,ASST ROUGHV,COMPLETE,ASST GAS OUT,F2_EUNO-17,0,0,Air Filter,CHAdeMo,1,"01","00.0Sec","8c60d5d4-c9f9-4a14-891a-248ce2ec7e35"
2024-01-04 16:23:00.840,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","9da46379-e1e3-4189-b827-cc97cf9609f7"
2024-01-04 16:23:11.940,tesla_sensor,model_3,S,windows install,STEP END,"","",0,0,Air Filter,CHAdeMo,1,"01","","3471ef64-fe00-4583-8d98-93cdac8fa60e"
2024-01-04 16:27:25.330,tesla_sensor,model_3,D,MFC2 MVC,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","7a8c3754-d01d-4336-8cd7-bd093233a9a4"
2024-01-04 16:25:42.250,tesla_sensor,model_3,D,LIFTER,DOWN,LOAD,F2_EUNO-18,0,0,Air Filter,CHAdeMo,2,"02","",cbf78999-724c-4e29-b8ce-f75a3677e3f8
2024-01-04 16:25:42.250,tesla_sensor,model_3,D,MAGNET RESET,ON,PROCESS,F2_EUNO-18,0,0,Air Filter,CHAdeMo,2,"02","","972a3dda-704d-4200-9175-2fc9fef6cf9e"
2024-01-04 16:25:42.250,tesla_sensor,model_3,S,windows install,STEP START,"",F2_EUNO-18,0,0,Air Filter,CHAdeMo,2,"02","",b8dabfe9-9ef0-4308-a8e0-9094941373b7
2024-01-04 16:25:57.150,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","248d7b90-c1a2-4ed2-beb5-09258d70e5f5"
2024-01-04 16:27:07.120,tesla_sensor,model_3,D,GAS1 INLETV,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","94b8e248-4e5f-4476-ad32-4ee3cb6d8439"
2024-01-04 16:27:07.120,tesla_sensor,model_3,D,MFC2 INLETV,CLOSE,SPT PROCESS,F2_EUNO-18,0,0,Air Filter,CHAdeMo,2,"02","",dba462a6-4f0e-49f6-9c54-54250c218791
2024-01-04 16:27:07.120,tesla_sensor,model_3,D,MFC2 INLETV,COMPLETE,SPT PROCESS,F2_EUNO-18,0,0,Air Filter,CHAdeMo,2,"02","00.0Sec","8b1df962-737e-4e1c-a8e7-d9e169a6d299"
2024-01-04 16:27:25.350,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","488dada6-5e8c-446a-bd3f-ce43733bee20"
2024-01-04 16:27:25.350,tesla_sensor,model_3,D,PRCS TRIGGER,AUTO EXIT,SPT PROCESS,"",0,0,Air Filter,"",0,"","","98d41668-b891-41ae-93bb-ab7e77ef3f18"
2024-01-04 16:27:25.400,tesla_sensor,model_3,D,PRCS1 PS,AUTO EXIT,PROCESS,"",0,0,Air Filter,"",0,"","",e6dbab4c-9cea-4738-8a25-0a7580d13fa9
2024-01-04 16:27:25.400,tesla_sensor,model_3,D,RF2 PS,AUTO EXIT,PROCESS,"",0,0,Air Filter,"",0,"","","89a723a1-7b08-4359-b136-6f4bcf60ebb1"
2024-01-04 16:27:25.410,tesla_sensor,model_3,D,SHIELD,AUTO EXIT,PROCESS,"",0,0,Air Filter,"",0,"","",b4c74bf2-231b-4d9e-afbe-3c5a95ef5777
2024-01-04 16:27:25.410,tesla_sensor,model_3,D,LIFTER,UP,UNLOAD,"",0,0,Air Filter,CHAdeMo,2,"02","","8e42de78-2d02-4448-812f-38dd0d059361"
2024-01-04 16:29:55.610,tesla_sensor,model_3,D,LIFTER,DOWN,LOAD,F2_EUNO-19,0,0,Air Filter,CHAdeMo,3,"03","","0310efe5-8c15-4366-8c10-1aa3abca87fa"
2024-01-04 16:33:57.910,tesla_sensor,model_3,D,SHIELD,DOWN,PROCESS,F2_EUNO-20,0,0,Air Filter,CHAdeMo,4,"04","","0a095b2c-1ae0-499a-afc2-6c4f9d4e56c9"
2024-01-04 16:33:57.910,tesla_sensor,model_3,D,LIFTER,DOWN,LOAD,F2_EUNO-20,0,0,Air Filter,CHAdeMo,4,"04","","6e451c06-b0aa-4733-a11a-6c6c77d99720"
2024-01-04 16:33:57.910,tesla_sensor,model_3,D,MAGNET RESET,ON,PROCESS,F2_EUNO-20,0,0,Air Filter,CHAdeMo,4,"04","","1f51e8a0-bc44-4272-9e3c-8737382eec49"
